task_id,photo_id,photo_type,segment_num,segment_type,segment_value
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,6,Разрушенность,Разлом
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,7,Разрушенность,Разлом
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,8,Разрушенность,Разлом
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,9,Порода,Переслаивание пород
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,10,Разрушенность,Разлом
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,11,Разрушенность,Разлом
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,12,Порода,Переслаивание пород
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,13,Разрушенность,Разлом
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,14,Порода,Переслаивание пород
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,15,Разрушенность,Разлом
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,16,Порода,Переслаивание пород
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,17,Порода,Песчаник
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,18,Разрушенность,Разлом
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,19,Порода,Переслаивание пород
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,20,Разрушенность,Разлом
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,21,Разрушенность,Разлом
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,22,Разрушенность,Разлом
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,23,Разрушенность,Разлом
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,24,Разрушенность,Разлом
cb6121b0_9e0d_454b_9ca4_be81bb9c73d6,1016186,ДС,25,Разрушенность,Разлом
a3d45861_49c2_4260_907f_84ee5d958e4d,1007888,ДС,0,Разрушенность,Разлом
a3d45861_49c2_4260_907f_84ee5d958e4d,1007888,ДС,1,Разрушенность,Разлом
a3d45861_49c2_4260_907f_84ee5d958e4d,1007888,ДС,2,Порода,Песчаник
a3d45861_49c2_4260_907f_84ee5d958e4d,1007888,ДС,3,Разрушенность,Разлом
91a6c4c3_2b69_4d9b_83aa_1987e1acf715,1001524,ДС,0,Разрушенность,Разлом
91a6c4c3_2b69_4d9b_83aa_1987e1acf715,1001524,ДС,1,Порода,Переслаивание пород
91a6c4c3_2b69_4d9b_83aa_1987e1acf715,1001524,ДС,2,Разрушенность,Разлом
91a6c4c3_2b69_4d9b_83aa_1987e1acf715,1001524,ДС,3,Разрушенность,Разлом
91a6c4c3_2b69_4d9b_83aa_1987e1acf715,1001524,ДС,4,Порода,Алевролит глинистый
91a6c4c3_2b69_4d9b_83aa_1987e1acf715,1001524,ДС,5,Разрушенность,Разлом
91a6c4c3_2b69_4d9b_83aa_1987e1acf715,1001524,ДС,6,Разрушенность,Разлом
3aa97274_20e6_4c52_9089_184a810f5fcc,1006630,ДС,0,Разрушенность,Разлом
3aa97274_20e6_4c52_9089_184a810f5fcc,1006630,ДС,1,Порода,Переслаивание пород
3aa97274_20e6_4c52_9089_184a810f5fcc,1006630,ДС,2,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,0,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,1,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,2,Порода,Аргиллит
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,3,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,4,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,5,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,6,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,7,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,8,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,9,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,10,Порода,Аргиллит
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,11,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,12,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,13,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,14,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,15,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,16,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,17,Порода,Аргиллит
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,18,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,19,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,20,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,21,Порода,Аргиллит
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,22,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,23,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,24,Порода,Аргиллит
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,25,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,26,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,27,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,28,Порода,Аргиллит
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,29,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,30,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,31,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,32,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,33,Порода,Аргиллит
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,34,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,35,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,36,Разрушенность,Разлом
3b0ee9d9_60f7_4569_a229_e4526699a348,1005938,ДС,37,Разрушенность,Разлом
bb9f58ca_695a_4e35_a626_312df2949401,1008440,ДС,0,Порода,Переслаивание пород
bb9f58ca_695a_4e35_a626_312df2949401,1008440,ДС,1,Разрушенность,Разлом
bb9f58ca_695a_4e35_a626_312df2949401,1008440,ДС,2,Разрушенность,Разлом
bb9f58ca_695a_4e35_a626_312df2949401,1008440,ДС,3,Разрушенность,Разлом
bb9f58ca_695a_4e35_a626_312df2949401,1008440,ДС,4,Порода,Переслаивание пород
bb9f58ca_695a_4e35_a626_312df2949401,1008440,ДС,5,Разрушенность,Разлом
bb9f58ca_695a_4e35_a626_312df2949401,1008440,ДС,6,Разрушенность,Разлом
bb9f58ca_695a_4e35_a626_312df2949401,1008440,ДС,7,Разрушенность,Разлом
85058df0_7d6f_4974_bfa6_6acb78006dc4,1005397,УФ,0,Свечение,Отсутствует
9c6276d7_3989_4d82_a0c5_dfbad601ce9f,1005629,УФ,0,Свечение,Отсутствует
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,0,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,1,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,2,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,3,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,4,Порода,Аргиллит
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,5,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,6,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,7,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,8,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,9,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,10,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,11,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,12,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,13,Порода,Аргиллит
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,14,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,15,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,16,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,17,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,18,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,19,Порода,Аргиллит
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,20,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,21,Разрушенность,Разлом
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,22,Порода,Аргиллит
8e31b6e2_925d_4c86_8383_6ea268353338,1017286,ДС,23,Разрушенность,Разлом
881fbf45_5022_403a_8896_9e8de039fbd8,1010091,УФ,0,Свечение,Насыщенное
881fbf45_5022_403a_8896_9e8de039fbd8,1010091,УФ,1,Свечение,Насыщенное
57a5d96b_d0eb_4d1e_8f67_ca0ccbbbd84d,1010036,ДС,0,Разрушенность,Разлом
57a5d96b_d0eb_4d1e_8f67_ca0ccbbbd84d,1010036,ДС,1,Разрушенность,Разлом
57a5d96b_d0eb_4d1e_8f67_ca0ccbbbd84d,1010036,ДС,2,Порода,Песчаник
57a5d96b_d0eb_4d1e_8f67_ca0ccbbbd84d,1010036,ДС,3,Разрушенность,Разлом
57a5d96b_d0eb_4d1e_8f67_ca0ccbbbd84d,1010036,ДС,4,Разрушенность,Разлом
57a5d96b_d0eb_4d1e_8f67_ca0ccbbbd84d,1010036,ДС,5,Порода,Песчаник
57a5d96b_d0eb_4d1e_8f67_ca0ccbbbd84d,1010036,ДС,6,Разрушенность,Разлом
57a5d96b_d0eb_4d1e_8f67_ca0ccbbbd84d,1010036,ДС,7,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,0,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,1,Порода,Аргиллит
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,2,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,3,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,4,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,5,Порода,Аргиллит
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,6,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,7,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,8,Порода,Аргиллит
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,9,Порода,Аргиллит
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,10,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,11,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,12,Порода,Аргиллит
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,13,Порода,Аргиллит
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,14,Порода,Аргиллит
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,15,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,16,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,17,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,18,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,19,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,20,Разрушенность,Разлом
e8ee59eb_9256_496b_8ffc_8f41b102ea9f,1016364,ДС,21,Разрушенность,Разлом
8bbfc2dd_7331_4e86_8055_4d75e90ed701,1000112,ДС,0,Порода,Песчаник
8bbfc2dd_7331_4e86_8055_4d75e90ed701,1000112,ДС,1,Разрушенность,Разлом
8bbfc2dd_7331_4e86_8055_4d75e90ed701,1000112,ДС,2,Порода,Песчаник
8bbfc2dd_7331_4e86_8055_4d75e90ed701,1000112,ДС,3,Порода,Переслаивание пород
3b9bdfbf_38a3_4d83_94e0_7161df8a8aa0,1006044,ДС,0,Разрушенность,Разлом
3b9bdfbf_38a3_4d83_94e0_7161df8a8aa0,1006044,ДС,1,Порода,Песчаник
a7100c47_6a5c_494f_98bd_d5d34010fcbf,1009796,ДС,0,Разрушенность,Разлом
a7100c47_6a5c_494f_98bd_d5d34010fcbf,1009796,ДС,1,Порода,Песчаник
a7100c47_6a5c_494f_98bd_d5d34010fcbf,1009796,ДС,2,Разрушенность,Разлом
a7100c47_6a5c_494f_98bd_d5d34010fcbf,1009796,ДС,3,Разрушенность,Разлом
a7100c47_6a5c_494f_98bd_d5d34010fcbf,1009796,ДС,4,Разрушенность,Разлом
a7100c47_6a5c_494f_98bd_d5d34010fcbf,1009796,ДС,5,Разрушенность,Разлом
a7100c47_6a5c_494f_98bd_d5d34010fcbf,1009796,ДС,6,Порода,Песчаник
a7100c47_6a5c_494f_98bd_d5d34010fcbf,1009796,ДС,7,Разрушенность,Разлом
a7100c47_6a5c_494f_98bd_d5d34010fcbf,1009796,ДС,8,Разрушенность,Разлом
a7100c47_6a5c_494f_98bd_d5d34010fcbf,1009796,ДС,9,Разрушенность,Разлом
a7100c47_6a5c_494f_98bd_d5d34010fcbf,1009796,ДС,10,Разрушенность,Разлом
ea40ef26_1b2f_4574_9b0b_9338daf8bb90,1006985,УФ,0,Свечение,Отсутствует
3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,0,Свечение,Отсутствует
3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,1,Свечение,Карбонатное
3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,2,Свечение,Отсутствует
3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,3,Свечение,Карбонатное
3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,4,Свечение,Отсутствует
3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,5,Свечение,Карбонатное
3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,6,Свечение,Отсутствует
3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,7,Свечение,Карбонатное
3becad85_45af_4cf9_bb64_0c42c2377759,1005429,УФ,8,Свечение,Отсутствует
a27c7e1a_9746_478d_8364_6da2714614a6,1005933,УФ,0,Свечение,Насыщенное
a27c7e1a_9746_478d_8364_6da2714614a6,1005933,УФ,1,Свечение,Отсутствует
a27c7e1a_9746_478d_8364_6da2714614a6,1005933,УФ,2,Свечение,Насыщенное
fdd5859d_75a6_4c80_a1ee_e0b9ceaca131,1006709,УФ,0,Свечение,Отсутствует
fdd5859d_75a6_4c80_a1ee_e0b9ceaca131,1006709,УФ,1,Свечение,Карбонатное
fdd5859d_75a6_4c80_a1ee_e0b9ceaca131,1006709,УФ,2,Свечение,Отсутствует
7e0f34c4_4f31_4496_a777_e5eba525f42a,1016392,ДС,0,Разрушенность,Разлом
7e0f34c4_4f31_4496_a777_e5eba525f42a,1016392,ДС,1,Разрушенность,Разлом
7e0f34c4_4f31_4496_a777_e5eba525f42a,1016392,ДС,2,Порода,Аргиллит
7e0f34c4_4f31_4496_a777_e5eba525f42a,1016392,ДС,3,Разрушенность,Разлом
7e0f34c4_4f31_4496_a777_e5eba525f42a,1016392,ДС,4,Разрушенность,Разлом
7e0f34c4_4f31_4496_a777_e5eba525f42a,1016392,ДС,5,Порода,Аргиллит
7e0f34c4_4f31_4496_a777_e5eba525f42a,1016392,ДС,6,Разрушенность,Разлом
7e0f34c4_4f31_4496_a777_e5eba525f42a,1016392,ДС,7,Порода,Аргиллит
7e0f34c4_4f31_4496_a777_e5eba525f42a,1016392,ДС,8,Разрушенность,Разлом
7e0f34c4_4f31_4496_a777_e5eba525f42a,1016392,ДС,9,Порода,Аргиллит
7e0f34c4_4f31_4496_a777_e5eba525f42a,1016392,ДС,10,Разрушенность,Разлом
7e0f34c4_4f31_4496_a777_e5eba525f42a,1016392,ДС,11,Разрушенность,Разлом
7e0f34c4_4f31_4496_a777_e5eba525f42a,1016392,ДС,12,Порода,Аргиллит
7e0f34c4_4f31_4496_a777_e5eba525f42a,1016392,ДС,13,Разрушенность,Разлом
c993732f_9326_458a_95c8_3065ec5ff3d3,1016541,УФ,0,Свечение,Насыщенное
c993732f_9326_458a_95c8_3065ec5ff3d3,1016541,УФ,1,Свечение,Насыщенное
c993732f_9326_458a_95c8_3065ec5ff3d3,1016541,УФ,2,Свечение,Отсутствует
c993732f_9326_458a_95c8_3065ec5ff3d3,1016541,УФ,3,Свечение,Карбонатное
c993732f_9326_458a_95c8_3065ec5ff3d3,1016541,УФ,4,Свечение,Насыщенное
2a3423c4_a101_4cd8_8f0d_ec68ca548824,1005619,УФ,0,Свечение,Отсутствует
07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,0,Свечение,Отсутствует
07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,1,Свечение,Насыщенное
07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,2,Свечение,Насыщенное
07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,3,Свечение,Насыщенное
07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,4,Свечение,Насыщенное
07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,5,Свечение,Отсутствует
07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,6,Свечение,Насыщенное
07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,7,Свечение,Отсутствует
07da305e_320d_4512_a4b3_bda7da05e074,1008283,УФ,8,Свечение,Насыщенное
c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,0,Свечение,Насыщенное
c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,1,Свечение,Отсутствует
c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,2,Свечение,Насыщенное
c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,3,Свечение,Отсутствует
c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,4,Свечение,Насыщенное
c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,5,Свечение,Отсутствует
c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,6,Свечение,Насыщенное
c106fc29_7ba9_4c65_9894_eef811534222,1006135,УФ,7,Свечение,Насыщенное
15e725a7_9ee7_4792_8c18_be2563d11abe,1005937,УФ,0,Свечение,Отсутствует
45a0a4a9_7f1d_4283_99cf_c53f714599e8,1001555,УФ,0,Свечение,Насыщенное
45a0a4a9_7f1d_4283_99cf_c53f714599e8,1001555,УФ,1,Свечение,Насыщенное
45a0a4a9_7f1d_4283_99cf_c53f714599e8,1001555,УФ,2,Свечение,Отсутствует
3ad1e593_5b01_42db_ab1e_14729ae56fbb,1008261,УФ,0,Свечение,Насыщенное
d640b957_490b_4472_b7b5_2cbba536a608,1011673,УФ,0,Свечение,Отсутствует
43a69120_d3ae_44df_83a9_f7b26826e7c8,1012361,УФ,0,Свечение,Насыщенное
2f1e717d_ab0b_42dc_8d3c_18ebdfadcbe8,1008511,УФ,0,Свечение,Насыщенное
425bc799_2225_4ada_8d6f_d48afb13fd5f,1008307,УФ,0,Свечение,Насыщенное
5a1c0be3_78bd_4adc_bb91_6d119841f3b1,1012347,УФ,0,Свечение,Отсутствует
c66f9a68_133e_40d6_9974_112ac51caddd,1007733,УФ,0,Свечение,Насыщенное
c66f9a68_133e_40d6_9974_112ac51caddd,1007733,УФ,1,Свечение,Отсутствует
c66f9a68_133e_40d6_9974_112ac51caddd,1007733,УФ,2,Свечение,Насыщенное
7d94592d_0591_443b_8cb0_13a2214c55a3,1009505,УФ,0,Свечение,Насыщенное
7d94592d_0591_443b_8cb0_13a2214c55a3,1009505,УФ,1,Свечение,Отсутствует
7d94592d_0591_443b_8cb0_13a2214c55a3,1009505,УФ,2,Свечение,Насыщенное
7d94592d_0591_443b_8cb0_13a2214c55a3,1009505,УФ,3,Свечение,Отсутствует
7d94592d_0591_443b_8cb0_13a2214c55a3,1009505,УФ,4,Свечение,Насыщенное
7d94592d_0591_443b_8cb0_13a2214c55a3,1009505,УФ,5,Свечение,Отсутствует
a6bba8c9_142d_4d2a_87c8_7780c35b3557,1010403,УФ,0,Свечение,Отсутствует
a6bba8c9_142d_4d2a_87c8_7780c35b3557,1010403,УФ,1,Свечение,Насыщенное
a6bba8c9_142d_4d2a_87c8_7780c35b3557,1010403,УФ,2,Свечение,Карбонатное
a6bba8c9_142d_4d2a_87c8_7780c35b3557,1010403,УФ,3,Свечение,Насыщенное
a02f0f74_32eb_49ca_abd8_29ed1235e4a0,1003303,УФ,0,Свечение,Насыщенное
ed7ed5fb_2d59_4f64_a963_cdfd082605dd,1009611,УФ,0,Свечение,Карбонатное
ed7ed5fb_2d59_4f64_a963_cdfd082605dd,1009611,УФ,1,Свечение,Отсутствует
3a671423_ebe9_4be3_aa53_05f8f3fc6e10,1011687,УФ,0,Свечение,Отсутствует
72355b24_9298_446d_be6c_5cbd545f5dcd,1007887,УФ,0,Свечение,Насыщенное
72355b24_9298_446d_be6c_5cbd545f5dcd,1007887,УФ,1,Свечение,Отсутствует
72355b24_9298_446d_be6c_5cbd545f5dcd,1007887,УФ,2,Свечение,Насыщенное
83f948cc_8019_48b4_abdd_c857821cd2cb,1001519,УФ,0,Свечение,Отсутствует
bb4031e2_52aa_4e91_9d93_4405ca5de369,1008228,ДС,0,Порода,Песчаник
bb4031e2_52aa_4e91_9d93_4405ca5de369,1008228,ДС,1,Разрушенность,Разлом
bb4031e2_52aa_4e91_9d93_4405ca5de369,1008228,ДС,2,Порода,Песчаник
bb4031e2_52aa_4e91_9d93_4405ca5de369,1008228,ДС,3,Разрушенность,Разлом
bb4031e2_52aa_4e91_9d93_4405ca5de369,1008228,ДС,4,Разрушенность,Разлом
1c6ad3ed_d027_4d39_9393_6fc6a61b642e,1004709,УФ,0,Свечение,Отсутствует
349fcdf3_1b23_4f5f_9c7c_7d316083e525,1006698,ДС,0,Разрушенность,Разлом
349fcdf3_1b23_4f5f_9c7c_7d316083e525,1006698,ДС,1,Разрушенность,Разлом
349fcdf3_1b23_4f5f_9c7c_7d316083e525,1006698,ДС,2,Разрушенность,Разлом
349fcdf3_1b23_4f5f_9c7c_7d316083e525,1006698,ДС,3,Разрушенность,Разлом
349fcdf3_1b23_4f5f_9c7c_7d316083e525,1006698,ДС,4,Разрушенность,Разлом
349fcdf3_1b23_4f5f_9c7c_7d316083e525,1006698,ДС,5,Разрушенность,Разлом
349fcdf3_1b23_4f5f_9c7c_7d316083e525,1006698,ДС,6,Порода,Аргиллит
349fcdf3_1b23_4f5f_9c7c_7d316083e525,1006698,ДС,7,Разрушенность,Разлом
349fcdf3_1b23_4f5f_9c7c_7d316083e525,1006698,ДС,8,Разрушенность,Разлом
349fcdf3_1b23_4f5f_9c7c_7d316083e525,1006698,ДС,9,Разрушенность,Разлом
4f20e908_f03f_4a73_88f0_e74fdf650913,1012418,ДС,0,Разрушенность,Разлом
4f20e908_f03f_4a73_88f0_e74fdf650913,1012418,ДС,1,Порода,Переслаивание пород
4f20e908_f03f_4a73_88f0_e74fdf650913,1012418,ДС,2,Разрушенность,Разлом
4f20e908_f03f_4a73_88f0_e74fdf650913,1012418,ДС,3,Разрушенность,Разлом
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,0,Разрушенность,Разлом
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,1,Разрушенность,Разлом
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,2,Разрушенность,Разлом
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,3,Порода,Аргиллит
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,4,Разрушенность,Разлом
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,5,Разрушенность,Разлом
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,6,Порода,Аргиллит
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,7,Разрушенность,Разлом
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,8,Порода,Аргиллит
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,9,Разрушенность,Разлом
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,10,Разрушенность,Разлом
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,11,Разрушенность,Разлом
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,12,Порода,Аргиллит
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,13,Разрушенность,Разлом
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,14,Порода,Аргиллит
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,15,Разрушенность,Разлом
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,16,Порода,Аргиллит
8199191f_5eae_496a_b485_348dc87575e9,1005932,ДС,17,Разрушенность,Разлом
2cce0a90_8e04_40bb_947f_15c2fa9ced7c,1005944,ДС,0,Разрушенность,Разлом
2cce0a90_8e04_40bb_947f_15c2fa9ced7c,1005944,ДС,1,Разрушенность,Разлом
2cce0a90_8e04_40bb_947f_15c2fa9ced7c,1005944,ДС,2,Порода,Аргиллит
2cce0a90_8e04_40bb_947f_15c2fa9ced7c,1005944,ДС,3,Разрушенность,Разлом
4566d802_be9c_4a90_ada2_95a4bbf013d4,1006080,ДС,0,Разрушенность,Разлом
4566d802_be9c_4a90_ada2_95a4bbf013d4,1006080,ДС,1,Разрушенность,Разлом
4566d802_be9c_4a90_ada2_95a4bbf013d4,1006080,ДС,2,Разрушенность,Разлом
4566d802_be9c_4a90_ada2_95a4bbf013d4,1006080,ДС,3,Порода,Аргиллит
4566d802_be9c_4a90_ada2_95a4bbf013d4,1006080,ДС,4,Порода,Аргиллит
4566d802_be9c_4a90_ada2_95a4bbf013d4,1006080,ДС,5,Разрушенность,Разлом
